Sub_ID;Island_Group;Sub_Area;Tech_Pot_med;LCOE_med;BPP
18013;Rest;18.088;0.076008094;18;14.19
18014;Rest;80.373;0.35325567;17.79;14.19
18015;Rest;13.301;0.066706774;15.28;14.19
18016;Rest;2.633;0.009385443;19.07;14.19
18017;Rest;1.249;0.003565984;20.04;14.19
18018;Rest;26.643;0.12398937;16.66;14.19
18019;Rest;2.086;0.009127592;15.87;14.19
18020;Rest;90.803;0.711231197;10.86;14.19
18021;Rest;172.134;1.863886919;8.48;14.19
18022;Rest;58.165;0.490816235;10.19;14.19
18024;Rest;7.485;0.049403209;12.18;14.19
18025;Rest;187.394;1.852697755;9.06;14.19
18026;Rest;102.428;0.841483655;10.49;14.19
18027;Rest;1.868;0.006570942;18.94;14.19
18028;Rest;170.422;1.166080037;12.14;14.19
18029;Rest;172.311;1.368528927;10.81;14.19
18030;Rest;144.756;0.929568075;12.73;14.19
18031;Rest;8.447;0.052296003;12.58;14.19
18032;Rest;162.387;1.501059605;9.57;14.19
18034;Rest;52.473;0.507709888;9.18;14.19
18035;Rest;15.701;0.116706302;11.09;14.19
18036;Rest;52.341;0.566235381;8.43;14.19
18037;Rest;179.19;1.465592134;10.52;14.19
18038;Rest;185.588;1.195704884;12.75;14.19
18040;Rest;6.777;0.063112672;9.2;14.19
18041;Rest;42.696;0.22294095;15.13;14.19
18043;Rest;1.693;0.011384305;10.14;14.19
18044;Rest;157.72;1.089067487;12.05;14.19
18045;Rest;1.071;0.004713967;13.86;14.19
18046;Rest;99.638;0.557771009;14.31;14.19
18047;Rest;145.013;1.067782423;11.42;14.19
18051;Rest;4.179;0.017600054;16.67;14.19
18052;Rest;1.1;0.004042205;16.24;14.19
18060;Rest;12.738;0.138029751;8.21;14.19
18067;Rest;18.211;0.091052655;15.55;14.19
18068;Rest;0.835;0.00273555;15.54;14.19
18069;Rest;6.725;0.047081218;11.45;14.19
18070;Rest;1.636;0.008913578;12.01;14.19
18071;Rest;0.975;0.003159443;16.03;14.19
18077;Rest;4.771;0.022808125;15.49;14.19
18080;Rest;0.769;0.003067528;13.18;14.19
18086;Rest;0.484;0;14.02;14.19
18088;Rest;3.134;0.01612713;13.96;14.19
18090;Rest;1.486;0.006111816;15.04;14.19
18091;Rest;2.012;0.010251848;13.73;14.19
18092;Rest;65.466;0.338452478;15.24;14.19
18093;Rest;7.454;0.040730326;14.22;14.19
18094;Rest;4.124;0.016107509;18.08;14.19
18095;Rest;54.272;0.378324412;11.92;14.19
18098;Rest;57.892;0.261707035;17.13;14.19
18102;Rest;75.844;0.404399592;14.94;14.19
18103;Rest;64.608;0.347019342;14.81;14.19
18106;Rest;0.641;0;17.87;14.19
18108;Rest;50.051;0.416677931;10.36;14.19
18114;Rest;37.488;0.317415633;10.19;14.19
18115;Rest;3.764;0.054947282;6.48;14.19
18116;Rest;0.36;0;6.31;14.19
18119;Rest;105.105;0.657511114;13.1;14.19
18120;Rest;7.746;0.054765584;11.27;14.19
18121;Rest;12.902;0.08676264;11.87;14.19
18123;Rest;21.377;0.111112163;15.15;14.19
18124;Rest;141.64;1.038353911;11.47;14.19
18126;Rest;35.808;0.277436208;10.87;14.19
18128;Rest;36.737;0.264580966;11.56;14.19
18129;Rest;20.954;0.09367889;17.2;14.19
18131;Rest;151.219;0.952267175;13.07;14.19
18132;Rest;56.191;0.597663487;8.53;14.19
18133;Rest;136.864;1.087656441;10.71;14.19
18134;Rest;12.929;0.067302622;14.83;14.19
18136;Rest;41.773;0.237295931;14.19;14.19
18137;Rest;3.658;0.016351843;15.9;14.19
18138;Rest;10.297;0.05541717;14.64;14.19
18139;Rest;118.828;0.889059192;11.27;14.19
18140;Rest;70.444;0.666108841;9.38;14.19
18141;Rest;146.636;1.162593773;10.76;14.19
18142;Rest;18.125;0.087002029;15.98;14.19
18143;Rest;66.765;0.594006235;9.84;14.19
18144;Rest;1.574;0.004939119;18.95;14.19
18145;Rest;80.841;0.534091403;12.53;14.19
18147;Rest;2.097;0.017340596;9.33;14.19
18148;Rest;165.515;1.744213179;8.66;14.19
18149;Rest;50.737;0.49097762;9.19;14.19
18150;Rest;31.88;0.162733507;15.44;14.19
18151;Rest;0.812;0.005100973;8.78;14.19
18152;Rest;9.806;0.110036442;8.03;14.19
18153;Rest;8.017;0.095544645;7.64;14.19
18154;Rest;4.189;0.033454834;9.84;14.19
18155;Rest;4.161;0.042856783;8.14;14.19
18156;Rest;81.013;0.792987306;9.14;14.19
18157;Rest;0.79;0.008031429;6.45;14.19
18158;Sulawesi;11.546;0.06096045;14.67;7.27
18159;Sulawesi;4.625;0.027422339;13.1;7.27
18160;Sulawesi;36.161;0.190022128;15.08;7.27
18161;Sulawesi;8.51;0.042663738;15.22;7.27
18162;Sulawesi;5.202;0.023151855;16.18;7.27
18163;Sulawesi;0.762;0.00192496;19.62;7.27
18168;Rest;134.906;0.758888526;14.33;16.56
18172;Rest;34.475;0.235011601;12.07;16.56
18173;Rest;45.233;0.324511897;11.61;16.56
18178;Rest;4.455;0.024421884;13.52;16.56
18179;Rest;45.379;0.292204775;12.73;16.56
18181;Rest;4.839;0.026139092;13.72;16.56
18182;Rest;0.768;0.003188297;12.76;16.56
18183;Rest;17.207;0.12381084;11.4;16.56
18184;Rest;176.682;0.955442938;14.89;16.56
18185;Rest;47.551;0.338600018;11.68;16.56
18186;Rest;5.073;0.031220451;12.34;16.56
18187;Rest;23.42;0.123916188;14.81;16.56
18189;Rest;0.691;0.002395026;12.98;16.56
18190;Rest;29.343;0.166258057;14;16.56
18191;Rest;58.949;0.354904097;13.44;16.56
18192;Rest;6.373;0.038701187;12.45;16.56
18194;Rest;16.157;0.070339744;17.6;16.56
18195;Rest;22.206;0.139815244;12.88;16.56
18196;Rest;0.384;0;12.39;16.56
18197;Rest;40.257;0.238932721;13.61;16.56
18198;Rest;27.116;0.190386006;11.79;16.56
18199;Rest;0.461;0;13.42;16.56
18201;Rest;19.989;0.139422276;11.73;16.56
18202;Rest;2.493;0.015763375;11.5;16.56
18203;Rest;26.518;0.118454591;17.35;16.56
18204;Rest;6.91;0.043202091;12.61;16.56
18205;Rest;10.143;0.059098438;13.59;16.56
18207;Rest;6.454;0.031725429;14.88;16.56
18208;Rest;2.321;0.013669267;12.52;16.56
18209;Rest;10.83;0.074315079;11.69;16.56
18210;Rest;11.829;0.05863446;15.19;16.56
18214;Rest;1.329;0.012951036;7.9;16.56
18215;Rest;25.375;0.125628832;15.83;16.56
18220;Rest;39.665;0.289162953;11.43;16.56
18221;Rest;123.798;0.979565397;10.77;16.56
18222;Rest;3.006;0.013919845;15.41;16.56
18224;Rest;2.443;0.013854074;12.7;16.56
18227;Rest;0.521;0;11.51;16.56
18229;Rest;78.564;0.569194541;11.51;16.56
18230;Rest;8.295;0.048414262;13.32;16.56
18231;Rest;11.094;0.049669086;16.72;16.56
18235;Rest;50.431;0.324903036;12.75;16.56
18238;Rest;60.113;0.477900507;10.72;16.56
18239;Rest;2.047;0.013005474;11.8;16.56
18241;Rest;27.504;0.224224849;10.41;16.56
18242;Rest;61.337;0.546478932;9.81;16.56
18243;Rest;1.728;0.008675751;12.8;16.56
18254;Rest;0.352;0;16.68;11.42
18255;Rest;5.649;0.023691228;17.63;10.57
18256;Rest;9.079;0.046104534;15.11;11.42
18258;Rest;4.346;0.021069838;15.25;10.57
18261;Rest;2.805;0.014612024;13.75;11.42
18268;Rest;14.504;0.078333354;14.28;11.42
18271;Rest;0.846;0.002767293;15.9;11.42
18274;Rest;0.343;0;13.45;10.57
18277;Rest;14.842;0.087482455;13.59;11.42
18282;Rest;5.16;0.02849007;13.43;11.42
18284;Sulawesi;4.818;0.020130368;17.53;11.42
18285;Rest;1.742;0.006946834;15.45;10.57
18286;Rest;10.32;0.066459816;12.49;10.57
18287;Rest;0.412;0;16.52;10.57
18288;Rest;1.809;0.006058913;17.79;10.57
18293;Rest;2.188;0.009578107;15.92;16.56
18294;Rest;9.617;0.055535145;13.52;10.57
18299;Rest;19.577;0.132667269;12.1;16.56
18300;Rest;5.752;0.03246372;13.63;16.56
18301;Rest;9.087;0.054108492;13.14;10.57
18305;Rest;18.123;0.117055449;12.47;16.56
18307;Sulawesi;1.225;0.004360294;16.83;11.42
18310;Rest;2.123;0.012169464;12.55;16.56
18332;Rest;5.802;0.029523236;14.76;16.56
18338;Rest;1.518;0.007466199;13.29;15.09
18339;Rest;16.461;0.113926424;11.75;15.09
18347;Rest;1.251;0.004990138;15;15.09
18351;Rest;0.513;0;10.54;15.09
18361;Rest;1.402;0.006878228;13.26;15.09
18374;Rest;5.922;0.039049878;11.86;15.09
18377;Rest;0.769;0.002508442;15.57;15.09
18396;Rest;7.471;0.04498094;13.11;15.09
18397;Rest;10.686;0.075222583;11.4;15.09
18403;Sulawesi;33.922;0.212609501;12.93;10.57
18404;Sulawesi;1.894;0.008101319;15.38;10.57
18405;Sulawesi;2.97;0.015269455;14.06;10.57
18406;Sulawesi;38.02;0.216576343;14.01;10.57
18409;Sulawesi;36.408;0.202837947;14.29;10.57
18410;Sulawesi;44.533;0.254899561;14.02;10.57
18411;Sulawesi;117.127;0.757829742;12.67;10.57
18412;Sulawesi;49.106;0.289260252;13.66;10.57
18415;Sulawesi;12.862;0.088572888;11.66;10.57
18416;Sulawesi;8.546;0.0431561;14.99;10.57
18417;Sulawesi;20.658;0.121620056;13.59;10.57
18424;Sulawesi;2.29;0.015335839;11.37;10.57
18425;Sulawesi;17.127;0.107101086;12.75;10.57
18426;Sulawesi;66.231;0.318866014;16.37;10.57
18430;Sulawesi;1.539;0.007362453;13.44;10.57
18431;Sulawesi;10.739;0.041312296;19.06;10.57
18432;Sulawesi;0.415;0;13.61;10.57
18433;Sulawesi;3.185;0.013360104;16.56;10.57
18435;Sulawesi;13.454;0.087205009;12.36;10.57
18436;Sulawesi;12.803;0.07347712;13.72;10.57
18440;Sulawesi;7.616;0.044153745;13.5;10.57
18441;Sulawesi;60.1;0.348330472;13.81;10.57
18442;Sulawesi;24.737;0.133078584;14.44;10.57
18444;Sulawesi;36.623;0.212362316;13.78;10.57
18445;Sulawesi;0.481;0;17.34;10.57
18447;Sulawesi;23.463;0.151404759;12.55;10.57
18449;Sulawesi;9.466;0.054964165;13.63;10.57
18450;Sulawesi;6.617;0.038226793;13.28;10.57
18452;Sulawesi;22.331;0.118493085;14.78;10.57
18453;Sulawesi;0.775;0.003367766;12.2;10.57
18454;Sulawesi;3.749;0.023149872;12.33;10.57
18455;Sulawesi;27.195;0.157506566;13.8;10.57
18456;Sulawesi;1.308;0.006547059;13.35;10.57
18459;Sulawesi;0.923;0.003609322;14.09;10.57
18461;Sulawesi;1.232;0.00547591;13.85;10.57
18462;Sulawesi;132.6;0.854280394;12.75;10.57
18463;Sulawesi;60.561;0.382860778;12.95;10.57
18465;Sulawesi;10.549;0.071041794;11.9;10.57
18471;Sulawesi;48.726;0.283313397;13.79;10.57
18472;Sulawesi;2.293;0.011078801;14.87;10.57
18473;Sulawesi;7.454;0.038068893;15.18;10.57
18477;Sulawesi;5.263;0.027863722;13.73;10.57
18480;Sulawesi;3.133;0.019228656;12.06;10.57
18481;Sulawesi;8.162;0.048403602;13;10.57
18482;Sulawesi;3.355;0.01902154;12.5;10.57
18486;Sulawesi;51.991;0.37572455;11.58;10.57
18487;Sulawesi;87.289;0.625927314;11.64;10.57
18490;Sulawesi;4.99;0.024722146;14.96;10.57
18491;Sulawesi;21.817;0.126268565;13.8;10.57
18493;Sulawesi;1.616;0.007600906;13.6;10.57
18494;Sulawesi;19.328;0.123358646;12.51;10.57
18495;Sulawesi;105.48;0.68534802;12.59;10.57
18497;Sulawesi;2.423;0.013259351;13.15;10.57
18498;Sulawesi;17.79;0.124923703;11.71;10.57
18500;Sulawesi;7.418;0.042917745;13.42;10.57
18501;Sulawesi;3.916;0.025850298;11.49;10.57
18502;Sulawesi;22.89;0.160219393;11.8;10.57
18503;Sulawesi;28.344;0.191499594;12.12;10.57
18505;Sulawesi;3.035;0.012344243;17.44;10.57
18507;Sulawesi;30.606;0.194079106;12.89;10.57
18510;Sulawesi;113.109;0.828772379;11.46;10.57
18511;Sulawesi;22.213;0.149218568;12.21;10.57
18514;Sulawesi;20.578;0.161895847;10.75;10.57
18515;Sulawesi;0.963;0.005228395;10.78;10.57
18520;Sulawesi;11.79;0.069692289;13.18;10.57
18524;Sulawesi;0.678;0.002152684;14.21;10.57
18525;Sulawesi;9.067;0.053474665;13.29;10.57
18529;Sulawesi;0.411;0;15.01;10.57
18531;Sulawesi;0.462;0;13.86;10.57
18533;Sulawesi;33.586;0.214048546;12.74;10.57
18534;Sulawesi;17.473;0.120370146;11.76;10.57
18535;Sulawesi;25.247;0.148236593;13.58;10.57
18536;Rest;2.951;0.017886253;12.35;15.09
18540;Rest;0.486;0;13.92;15.09
18543;Sulawesi;5.423;0.021517789;18.47;10.57
18544;Sulawesi;6.81;0.027754583;18.41;10.57
18549;Rest;0.733;0.003440089;10.66;15.09
18550;Rest;4.381;0.029285621;11.54;15.09
18563;Sulawesi;7.356;0.041406279;13.29;10.57
18565;Sulawesi;1.946;0.009044302;14.39;10.57
18568;Sulawesi;8.878;0.03862777;17.3;10.57
18569;Sulawesi;41.361;0.23103726;14.25;10.57
18574;Sulawesi;0.848;0.00245406;17.63;10.57
18575;Sulawesi;0.457;0;16.75;10.57
18576;Sulawesi;1.062;0.004889015;13.33;10.57
18578;Sulawesi;5.319;0.018779879;19.71;10.57
18584;Sulawesi;5.691;0.02289557;18.31;10.57
18586;Sulawesi;12.635;0.048452197;19.12;10.57
18590;Sulawesi;4.682;0.038492726;9.93;10.57
18591;Sulawesi;4.81;0.033654332;11.19;10.57
18593;Sulawesi;1.366;0.006060823;14.84;10.57
18595;Sulawesi;0.746;0.002760538;14.26;10.57
18596;Sulawesi;2.97;0.0154221;14.08;10.57
18599;Sulawesi;5.731;0.034086887;13.07;10.57
18600;Sulawesi;86.885;0.455988754;15.22;10.57
18601;Sulawesi;33.014;0.220505163;12.25;10.57
18604;Sulawesi;3.582;0.018556904;14.29;10.57
18605;Sulawesi;52.948;0.310196548;13.85;10.57
18607;Sulawesi;0.431;0;14.47;10.57
18608;Sulawesi;20.196;0.107605842;14.77;10.57
18611;Sulawesi;0.93;0.004311006;12.32;10.57
18612;Sulawesi;1.741;0.007938623;13.78;10.57
18613;Sulawesi;60.036;0.376339927;13.06;10.57
18614;Sulawesi;24.817;0.127780464;15.13;10.57
18615;Sulawesi;12.423;0.055873173;16.85;10.57
18616;Sulawesi;4.896;0.028478717;13.21;10.57
18618;Sulawesi;16.781;0.094911284;13.9;10.57
18619;Sulawesi;1.031;0.004458599;14.08;10.57
18621;Sulawesi;4.443;0.021288163;15.14;10.57
18623;Sulawesi;3.797;0.017351815;15.65;10.57
18624;Sulawesi;12.018;0.052326138;17.19;10.57
18625;Sulawesi;5.536;0.026562961;15.55;10.57
18626;Sulawesi;0.59;0;13.35;10.57
18627;Sulawesi;0.994;0.00508396;11.93;10.57
18628;Rest;26.251;0.200539304;11.07;14.19
18629;Rest;5.97;0.042957899;11.12;14.19
18630;Rest;7.703;0.051853694;11.88;14.19
18631;Rest;28.849;0.21314798;11.35;14.19
18632;Rest;0.594;0;7.73;14.19
18633;Rest;5.903;0.060374256;8.47;14.19
18635;Rest;42.14;0.333686357;10.76;14.19
18636;Rest;6.113;0.049285679;10.19;14.19
18637;Rest;2.191;0.015576528;10.65;14.19
18638;Rest;79.167;0.586796668;11.4;14.19
18639;Rest;110.196;0.754289385;12.18;14.19
18641;Rest;69.805;0.460483396;12.52;14.19
18642;Rest;2.902;0.019990645;11.08;14.19
18643;Rest;4.905;0.054430618;7.99;16.56
18644;Rest;0.387;0;8.2;16.56
18645;Rest;0.636;0;8.38;16.56
18646;Rest;0.659;0;8.69;16.56
18649;Rest;16.901;0.103581892;13.17;16.56
18651;Rest;124.829;0.819614489;12.61;16.56
18652;Rest;46.902;0.461219309;9.04;16.56
18653;Rest;28.862;0.237480896;10.37;16.56
18654;Rest;154.707;0.995205155;12.83;16.56
18655;Rest;19.89;0.133508237;12.14;16.56
18656;Rest;16.211;0.136826567;10.09;16.56
18658;Rest;1.001;0.008778995;7.9;16.56
18659;Rest;0.649;0;7.02;16.56
18661;Rest;12.096;0.124535796;8.65;16.56
18663;Rest;50.128;0.327467038;12.62;16.56
18664;Rest;26.268;0.206103076;10.83;16.56
18665;Rest;2.703;0.034098501;6.79;16.56
18666;Rest;3.641;0.03799711;8.07;16.56
18669;Rest;2.728;0.019947914;10.3;16.56
18670;Rest;1.598;0.007615828;13.54;16.56
18671;Rest;6.086;0.035994886;13.28;16.56
18672;Rest;0.921;0.004426862;11.89;16.56
18673;Rest;6.508;0.041178561;12.43;16.56
18674;Rest;14.462;0.077197072;14.56;16.56
18675;Rest;46.846;0.338085458;11.54;16.56
18677;Rest;58.196;0.376739121;12.66;16.56
18678;Rest;20.243;0.088614596;17.26;16.56
18679;Rest;15.838;0.095250677;13.27;16.56
18680;Rest;23.602;0.11292497;16.08;16.56
18684;Rest;8.101;0.048435016;13.13;16.56
18687;Rest;36.176;0.26704205;11.37;16.56
18688;Rest;0.658;0;16.67;16.56
18690;Rest;48.677;0.294532309;13.45;16.56
18696;Rest;1.229;0.006138269;12.61;16.56
18697;Rest;82.55;0.703414652;10.16;16.56
18698;Rest;41.915;0.397194638;9.36;16.56
18699;Rest;1.735;0.011969598;10.03;16.56
18702;Rest;87.051;0.651775397;11.28;16.56
18703;Rest;0.867;0.002841862;16.86;16.56
18704;Rest;172.113;1.126870015;12.59;16.56
18705;Rest;2.889;0.01837186;11.77;16.56
18706;Rest;23.393;0.12399911;14.87;16.56
18707;Rest;10.296;0.069219854;12.11;16.56
18708;Rest;15.886;0.090790237;13.83;16.56
18715;Rest;12.682;0.064143638;15.15;16.56
18716;Rest;25.644;0.190403505;11.2;16.56
18717;Rest;42.718;0.394648541;9.52;16.56
18718;Rest;3.262;0.017613309;13.43;16.56
18720;Rest;61.417;0.476759038;10.9;16.56
18725;Rest;111.111;0.731673102;12.48;16.56
18730;Rest;3.303;0.019236556;12.4;16.56
18731;Rest;183.116;1.03860112;14.23;16.56
18732;Rest;6.376;0.038592503;12.44;16.56
18736;Rest;37.09;0.233864016;12.85;16.56
18737;Rest;28.267;0.217072773;11.01;16.56
18741;Rest;68.71;0.448315956;12.54;16.56
18742;Rest;30.508;0.189971384;12.92;16.56
18746;Rest;26.187;0.162272227;13.12;16.56
18747;Rest;129.621;0.817304852;13.02;16.56
18748;Rest;67.8;0.363142392;14.9;16.56
18753;Rest;57.111;0.406608523;11.68;16.56
18754;Rest;4.609;0.02963243;12.07;16.56
18762;Rest;1.332;0.004833181;17.5;16.56
18763;Rest;3.269;0.015929572;14.67;16.56
18765;Rest;44.82;0.319062122;11.62;16.56
18767;Rest;9.278;0.058144095;12.57;16.56
18769;Rest;0.615;0;10.45;16.56
18772;Rest;1.655;0.006777357;15.33;16.56
18774;Rest;0.753;0.002980256;13.39;16.56
18777;Rest;48.603;0.412207889;10.2;16.56
18779;Rest;34.717;0.270870808;10.81;16.56
18780;Rest;5.149;0.029407626;13.08;16.56
18781;Rest;2.959;0.012479732;16.87;16.56
18782;Rest;132.541;0.618898745;16.89;16.56
18784;Rest;118.354;0.652868437;14.59;16.56
18785;Rest;0.772;0.003266732;12.53;16.56
18786;Rest;1.221;0.004759689;15.41;16.56
18788;Rest;1.179;0.003878099;18.26;16.56
18789;Rest;5.225;0.028071149;13.87;16.56
18796;Rest;35.059;0.240615908;12.02;16.56
18797;Rest;54.694;0.371561492;12.15;16.56
18798;Rest;1.198;0.003835357;18.42;16.56
18800;Rest;1.306;0.007143203;12.39;16.56
18801;Rest;34.336;0.243427031;11.72;16.56
18802;Rest;47.338;0.339242689;11.62;16.56
18803;Rest;2.919;0.016871622;12.64;16.56
18808;Rest;2.458;0.015196397;11.85;16.56
18809;Rest;53.043;0.39550966;11.29;16.56
18813;Rest;1.546;0.005561864;17.16;16.56
18814;Rest;152.985;0.973451427;12.82;16.56
18815;Rest;22.275;0.115006502;15.19;16.56
18818;Rest;17.591;0.138490776;10.74;16.56
18819;Rest;13.67;0.100416529;11.17;16.56
18820;Rest;6.249;0.03560653;13.45;16.56
18821;Rest;105.499;0.705100191;12.36;16.56
18822;Rest;19.105;0.121331667;12.65;16.56
18825;Rest;2.074;0.009535506;15.17;16.56
18827;Rest;1.614;0.009329534;11.49;16.56
18828;Rest;8.778;0.058662771;12.01;16.56
18835;Rest;100.097;0.742436595;11.34;16.56
18836;Rest;88.715;0.630474847;11.69;16.56
18840;Rest;0.359;0;18.21;16.56
18841;Rest;15.974;0.09452039;13.43;16.56
18847;Rest;2.226;0.015233435;10.94;16.56
18848;Rest;23.138;0.13557276;13.69;16.56
18851;Rest;13.056;0.075070714;13.79;16.56
18852;Rest;25.565;0.157168702;13.02;16.56
18853;Rest;1.852;0.012464638;10.53;16.56
18854;Rest;1.074;0.00845278;8.87;16.56
18859;Rest;2.353;0.013170013;12.92;10.23
18860;Rest;1.077;0.005216867;12.71;10.23
18861;Rest;1.256;0.005751187;13.29;10.23
18865;Rest;7.768;0.045231513;13.46;10.23
18868;Rest;1.435;0.006934044;13.17;10.23
18872;Rest;4.059;0.024452146;12.57;10.23
18895;Rest;4.859;0.021771135;16.42;10.23
18896;Rest;0.405;0;13.61;10.23
18898;Rest;3.366;0.01420279;16.68;10.23
18901;Rest;6.607;0.046770406;11.23;10.23
18902;Rest;2.478;0.016154573;11.26;10.23
18903;Rest;2.541;0.009387748;18.2;10.23
18910;Rest;10.962;0.063610032;13.37;15.09
18911;Rest;1.001;0.004065201;14.89;15.09
18920;Rest;0.451;0;14.71;15.09
18922;Rest;1.001;0.00409171;14.8;15.09
18924;Rest;0.77;0.002840428;14.05;15.09
18925;Rest;1.608;0.006655437;15.19;15.09
18926;Rest;12.7;0.056882656;16.86;15.09
18927;Rest;2.497;0.011732047;14.82;15.09
18937;Rest;0.461;0;12.23;15.09
18940;Rest;2.769;0.013077504;14.59;15.09
18941;Rest;0.455;0;16.11;15.09
18942;Rest;0.93;0.003267234;15.61;15.09
18943;Rest;21.306;0.113050741;14.67;15.09
18944;Rest;1.548;0.006588496;14.8;15.09
18947;Rest;2.131;0.01013195;14.61;15.09
18948;Rest;0.539;0;13.9;15.09
18949;Rest;0.692;0.002433209;12.8;15.09
18951;Rest;3.701;0.023493969;11.98;15.09
18953;Rest;1.263;0.004440551;16.61;15.09
18954;Rest;0.385;0;14.29;15.09
18966;Rest;11.084;0.048314428;17.17;15.09
18970;Rest;0.636;0;13.24;15.09
18983;Rest;6.985;0.034310252;15.33;15.09
18984;Rest;10.684;0.054672682;14.97;15.09
18985;Rest;3.461;0.017601595;14.93;15.09
18991;Rest;2.616;0.014394219;12.97;15.09
19009;Rest;0.846;0.003183503;14.19;15.09
19010;Rest;1.04;0.00419508;14.8;15.09
19013;Rest;2.999;0.011326835;18.55;15.09
19022;Rest;2.257;0.010761349;14.97;15.09
19023;Rest;4.475;0.022913207;14.47;15.09
19024;Rest;3.706;0.017006063;15.68;15.09
19028;Rest;4.521;0.024040815;14.32;15.09
19035;Rest;2.539;0.013028772;13.58;15.09
19036;Rest;2.323;0.01066841;15.35;15.09
19037;Rest;0.385;0;13.64;15.09
19038;Rest;1.77;0.007719459;14.29;15.09
19042;Rest;1.847;0.007575568;15.14;15.09
19044;Rest;1.309;0.006302979;13.92;15.09
19053;Rest;0.924;0.003509596;14.43;15.09
19055;Rest;3.027;0.011451381;18.63;15.09
19063;Rest;19.922;0.092808213;16.5;15.09
19078;Rest;2.659;0.012188025;15.41;15.09
19079;Rest;4.385;0.02054335;15.63;15.09
19080;Rest;5.77;0.031565236;14.04;15.09
19081;Rest;2.758;0.011241608;16.87;15.09
19087;Rest;4.83;0.023775566;15.16;15.09
19096;Rest;1.94;0.00949221;13.72;15.09
19097;Rest;1.187;0.003673709;19.13;15.09
19099;Rest;0.395;0;14.44;10.23
19101;Rest;0.694;0.002689065;11.76;10.23
19102;Rest;1.516;0.00700076;14.11;10.23
19103;Rest;0.604;0;15.22;10.23
19104;Rest;0.921;0.00308758;16.05;10.23
19107;Rest;0.507;0;17.37;10.23
19108;Rest;0.983;0.004347793;13.6;10.23
19112;Rest;0.489;0;17.35;10.23
19113;Rest;0.923;0.003124235;15.88;10.23
19118;Rest;0.661;0;15.94;10.23
19121;Rest;0.787;0.002475106;15.78;10.23
19122;Rest;2.216;0.010980039;14.09;10.23
19123;Rest;0.704;0.002367828;13.14;10.23
19124;Rest;0.967;0.003572173;14.49;10.23
19126;Rest;2.092;0.018736545;8.82;16.56
19127;Rest;43.033;0.448083463;8.69;16.56
19128;Rest;2.093;0.020128238;8.35;16.56
19129;Rest;1.765;0.015016096;8.47;16.56
19130;Rest;33.832;0.27891503;10.39;16.56
19132;Rest;7.783;0.078275958;8.62;16.56
19133;Rest;53.721;0.447564104;10.35;16.56
19134;Rest;11.545;0.088381413;10.81;16.56
19135;Rest;0.929;0.005050368;10.89;16.56
19136;Rest;0.866;0.00690789;8.03;16.56
19138;Rest;1.728;0.005486364;18.96;16.56
19139;Rest;5.138;0.03247553;12.06;16.56
19140;Rest;7.388;0.04586938;12.33;16.56
19141;Rest;7.321;0.041366558;13.41;16.56
19142;Rest;84.611;0.608907286;11.64;16.56
19143;Rest;189.403;1.028595031;14.74;16.56
19144;Rest;190.751;0.832460884;17.67;16.56
19145;Rest;171.414;0.80635174;16.57;16.56
19146;Rest;73.508;0.403026629;14.49;16.56
19147;Rest;51.227;0.37932175;11.36;16.56
19148;Rest;140.235;0.67907006;16.16;16.56
19149;Rest;2.564;0.015513178;11.85;16.56
19150;Rest;34.573;0.233677844;12.13;16.56
19152;Rest;172.682;0.985965603;14.11;16.56
19153;Rest;104.879;0.401105781;19.81;16.56
19155;Rest;17.025;0.054896671;23.02;16.56
19156;Rest;1.394;0.004896146;17.63;16.56
19157;Rest;15.309;0.055499519;20.62;16.56
19158;Rest;4.06;0.01448383;19.63;16.56
19159;Rest;1.575;0.004890628;19.12;16.56
19160;Rest;0.603;0;18.02;16.56
19161;Rest;66.826;0.447100949;12.34;16.56
19162;Rest;176.233;0.797358892;17.15;16.56
19163;Rest;5.694;0.026338578;16;16.56
19164;Rest;174.243;0.593532684;22.06;16.56
19165;Rest;54.952;0.260145286;16.41;16.56
19166;Rest;155.869;0.536574127;21.86;16.56
19167;Rest;1.884;0.005848208;20.5;16.56
19168;Rest;38.001;0.130588502;21.85;16.56
19169;Rest;5.1;0.044857713;9.26;16.56
19172;Rest;17.548;0.137957137;10.63;16.56
19173;Rest;33.014;0.228692699;11.89;16.56
19176;Rest;8.781;0.054880384;12.63;16.56
19177;Rest;11.545;0.068667944;13.23;16.56
19178;Rest;5.259;0.034619183;11.73;16.56
19179;Rest;59.197;0.299552415;15.61;16.56
19180;Rest;8.375;0.050747417;12.95;16.56
19181;Rest;3.373;0.021290347;11.83;16.56
19182;Rest;1.445;0.008678378;11.07;16.56
19183;Rest;2.201;0.016921589;10.06;16.56
19184;Rest;0.745;0.004145083;10.21;16.56
19185;Rest;1.006;0.006307251;10.33;16.56
19187;Rest;63.025;0.47842911;11.17;16.56
19189;Rest;26.26;0.162069965;13.14;16.56
19190;Rest;3.147;0.024914618;9.88;16.56
19191;Rest;0.541;0;8.91;16.56
19192;Rest;5.645;0.067544049;7.58;16.56
19193;Rest;5.112;0.054807123;8.05;16.56
19195;Rest;11.511;0.103717593;9.55;16.56
19196;Rest;0.847;0.006059476;8.48;16.56
19197;Rest;9.776;0.099859534;8.53;16.56
19198;Rest;1.669;0.012504035;9.24;16.56
19199;Rest;0.669;0;9.14;16.56
19200;Rest;0.573;0;9.85;16.56
